,emp_length,purpose,addr_state,funded_amnt_inv,int_rate,annual_inc,dti,inq_last_6mths,pub_rec,revol_util,pub_rec_bankruptcies,pnt_loan_annual
35328,4.0,debt_consolidation,TX,19429.6781305983,0.1322,78000.0,0.65,0.0,0.0,0.272,0.0,0.2564102564102564
35329,6.0,debt_consolidation,NJ,14825.0,0.1287,115000.0,8.35,2.0,1.0,0.542,1.0,0.13043478260869565
35330,3.0,debt_consolidation,NJ,9225.0,0.1322,120000.0,4.91,1.0,0.0,0.876,0.0,0.08
35331,11.0,debt_consolidation,FL,20000.0,0.1531,93600.0,23.79,0.0,0.0,0.955,0.0,0.21367521367521367
35332,3.0,debt_consolidation,OR,4750.0,0.0894,35004.0,15.02,0.0,0.0,0.1,0.0,0.1428408181922066
35333,1.0,credit_card,CA,2300.0,0.0859,39000.0,0.98,1.0,0.0,0.228,0.0,0.05897435897435897
35334,11.0,debt_consolidation,CA,19365.2584978931,0.1357,56004.0,20.03,1.0,0.0,0.707,0.0,0.3571173487608028
35335,11.0,other,OH,4775.0,0.0859,52000.0,4.41,2.0,0.0,0.005,0.0,0.09230769230769231
35336,2.0,home_improvement,NY,3000.0,0.1322,25000.0,3.5,1.0,0.0,0.24,0.0,0.12
35337,0.0,other,GA,6775.0,0.0894,15090.0,12.17,2.0,0.0,0.345,0.0,0.4638833664678595
35338,11.0,other,FL,3200.0,0.0774,45000.0,17.33,1.0,0.0,0.399,0.0,0.07111111111111111
35339,6.0,debt_consolidation,CT,5950.0,0.0894,60000.0,23.18,0.0,0.0,0.29,0.0,0.1
35340,5.0,home_improvement,TX,1000.0,0.074,30000.0,0.0,0.0,0.0,0.465,0.0,0.03333333333333333
35341,7.0,home_improvement,OH,3475.0,0.1183,57000.0,24.11,1.0,0.0,0.142,0.0,0.06140350877192982
35342,3.0,debt_consolidation,FL,10976.1761079839,0.0894,82500.0,21.53,0.0,0.0,0.561,0.0,0.13454545454545455
35343,1.0,wedding,NY,5975.0,0.0894,70000.0,9.46,2.0,0.0,0.355,0.0,0.08571428571428572
35344,3.0,debt_consolidation,FL,9819.63528731067,0.0859,41000.0,10.92,1.0,0.0,0.098,0.0,0.24390243902439024
35345,4.0,home_improvement,OR,19500.0,0.1183,72000.0,2.55,3.0,0.0,0.154,0.0,0.2777777777777778
35346,2.0,small_business,TX,14975.0,0.167,96000.0,7.05,2.0,0.0,0.464,0.0,0.15625
35347,1.0,credit_card,CO,1500.0,0.0705,45000.0,16.24,0.0,0.0,0.52,0.0,0.03333333333333333
35348,4.0,debt_consolidation,CA,16972.1854678409,0.1392,88400.0,24.94,1.0,0.0,0.657,0.0,0.22624434389140272
35349,3.0,debt_consolidation,OH,11728.8132223388,0.1253,48996.0,9.92,0.0,0.0,0.514,0.0,0.24491795248591722
35350,7.0,debt_consolidation,MN,11975.0,0.0894,35088.0,11.01,0.0,0.0,0.369,0.0,0.34199726402188785
35351,8.0,debt_consolidation,PA,19568.9899183247,0.1218,54996.0,13.79,1.0,0.0,0.662,0.0,0.36366281184086113
35352,1.0,major_purchase,FL,11750.0,0.1114,27000.0,17.82,0.0,0.0,0.292,0.0,0.4444444444444444
35353,1.0,credit_card,CT,16000.0,0.1774,120000.0,18.34,0.0,0.0,0.75,0.0,0.16666666666666666
35354,3.0,debt_consolidation,MI,9550.0,0.1461,42000.0,15.09,0.0,0.0,0.807,0.0,0.22857142857142856
35355,2.0,debt_consolidation,NY,7350.0,0.1392,40000.0,22.05,0.0,0.0,0.918,0.0,0.18875
35356,1.0,other,FL,2000.0,0.1322,55000.0,9.77,3.0,0.0,0.774,0.0,0.03636363636363636
35357,3.0,small_business,MI,4575.0,0.1774,11000.0,8.84,1.0,0.0,0.0,0.0,0.4159090909090909
35358,11.0,other,CT,3000.0,0.1253,64680.0,15.9,0.0,0.0,0.328,0.0,0.04638218923933209
35359,0.0,other,WA,4975.0,0.1287,39996.0,3.0,0.0,0.0,0.385,0.0,0.125012501250125
35360,3.0,wedding,TX,7975.0,0.1843,38698.0,9.86,0.0,1.0,0.993,0.0,0.20672902992402709
35361,2.0,debt_consolidation,FL,8903.81322233889,0.1253,40000.0,14.46,0.0,0.0,0.422,0.0,0.225
35362,2.0,educational,NY,1000.0,0.0774,29000.0,21.52,1.0,0.0,0.428,0.0,0.034482758620689655
35363,4.0,debt_consolidation,CA,1000.0,0.074,69000.0,6.65,0.0,0.0,0.148,0.0,0.014492753623188406
35364,11.0,debt_consolidation,PA,9904.58719468946,0.1357,97000.0,16.96,1.0,0.0,0.261,0.0,0.10309278350515463
35365,11.0,small_business,MA,2800.0,0.1496,89000.0,20.95,0.0,0.0,0.875,0.0,0.03146067415730337
35366,2.0,small_business,CO,9950.0,0.1635,77000.0,11.52,3.0,0.0,0.944,0.0,0.12987012987012986
35367,2.0,other,SC,2400.0,0.074,66000.0,5.89,0.0,0.0,0.049,0.0,0.03636363636363636
35368,7.0,debt_consolidation,NV,5804.11795590021,0.1287,80000.0,13.05,0.0,1.0,0.499,1.0,0.075
35369,11.0,vacation,VA,2405.67734051513,0.1496,59000.0,9.66,3.0,0.0,0.866,0.0,0.0423728813559322
35370,4.0,debt_consolidation,FL,3000.0,0.0894,83957.0,23.05,0.0,0.0,0.672,0.0,0.0357325773908072
35371,0.0,small_business,NY,11905.3715787533,0.1461,100000.0,5.05,2.0,0.0,0.004,0.0,0.12
35372,4.0,educational,IL,5886.06519968503,0.0894,40000.0,2.91,0.0,0.0,0.32,0.0,0.15
35373,0.0,debt_consolidation,OH,11830.0638309876,0.1426,56000.0,14.55,2.0,0.0,0.488,0.0,0.21428571428571427
35374,4.0,debt_consolidation,CA,5905.68193024229,0.1496,52000.0,15.65,0.0,0.0,0.676,0.0,0.11538461538461539
35375,11.0,other,GA,4000.0,0.1426,61512.0,12.11,0.0,0.0,0.342,0.0,0.06827936012485368
35376,7.0,house,CA,7300.0,0.1218,67000.0,4.66,2.0,0.0,0.178,0.0,0.11194029850746269
35377,0.0,debt_consolidation,CA,12375.0,0.0894,70000.0,13.63,3.0,0.0,0.288,0.0,0.18142857142857144
35378,1.0,credit_card,MD,3780.34418286106,0.1426,108000.0,13.75,3.0,0.0,0.751,0.0,0.03518518518518519
35379,4.0,other,NJ,9814.10058236714,0.1148,45000.0,12.67,3.0,0.0,0.027,0.0,0.22055555555555556
35380,2.0,debt_consolidation,CA,5000.0,0.0859,20000.0,14.16,0.0,0.0,0.428,0.0,0.25
35381,2.0,debt_consolidation,MA,19623.2060840546,0.1253,111262.0,11.36,0.0,0.0,0.694,0.0,0.1797558914993439
35382,11.0,debt_consolidation,CA,11805.7793719597,0.1635,56000.0,22.84,0.0,0.0,0.716,0.0,0.2830357142857143
35383,0.0,educational,TX,3800.0,0.1322,50000.0,1.08,0.0,0.0,0.163,0.0,0.08
35384,2.0,debt_consolidation,SC,4897.89990156552,0.1218,27000.0,9.78,0.0,0.0,0.611,0.0,0.18518518518518517
35385,0.0,moving,CA,5804.58579326443,0.1357,57996.0,9.37,1.0,0.0,0.2,0.0,0.10345541071798055
35386,2.0,debt_consolidation,TX,3200.0,0.1496,57500.0,20.43,1.0,0.0,0.954,0.0,0.05565217391304348
35387,0.0,other,CA,9795.28458167486,0.0859,36000.0,16.0,1.0,0.0,0.249,0.0,0.2777777777777778
35388,3.0,home_improvement,FL,3171.89576520107,0.1322,90000.0,12.08,2.0,0.0,0.829,0.0,0.035555555555555556
35389,0.0,major_purchase,AZ,7725.0,0.1114,21340.0,17.71,4.0,0.0,0.147,0.0,0.37488284910965325
35390,11.0,other,KS,7879.89416952918,0.1392,75000.0,19.87,0.0,1.0,0.372,1.0,0.10666666666666667
35391,1.0,credit_card,PA,6000.0,0.1148,56000.0,11.16,2.0,0.0,0.601,0.0,0.10714285714285714
35392,1.0,debt_consolidation,FL,6500.00045180243,0.1426,90000.0,22.81,1.0,1.0,0.743,1.0,0.2222222222222222
35393,1.0,other,TX,11475.0,0.0894,60000.0,15.86,0.0,0.0,0.004,0.0,0.2
35394,0.0,debt_consolidation,CO,4850.0,0.1148,20000.0,19.68,0.0,0.0,0.455,0.0,0.25375
35395,4.0,debt_consolidation,AZ,17226.1265178895,0.1392,85000.0,11.55,2.0,0.0,0.783,0.0,0.23529411764705882
35396,2.0,other,AZ,1000.0,0.1183,51000.0,16.8,3.0,0.0,0.379,0.0,0.0196078431372549
35397,1.0,debt_consolidation,CA,14815.3207975554,0.1322,50000.0,13.42,2.0,0.0,0.701,0.0,0.3
35398,11.0,debt_consolidation,CA,13151.1760140418,0.0894,76500.0,18.7,0.0,0.0,0.45,0.0,0.17614379084967322
35399,2.0,other,CA,6325.0,0.1114,40200.0,2.87,2.0,0.0,0.211,0.0,0.16417910447761194
35400,5.0,wedding,NY,2000.0,0.1426,30123.0,15.38,0.0,0.0,0.8,0.0,0.06639444942402815
35401,11.0,other,DE,15620.5789658966,0.0894,120000.0,23.1,1.0,0.0,0.317,0.0,0.13333333333333333
35402,6.0,debt_consolidation,PA,9775.0,0.0894,55000.0,19.75,3.0,0.0,0.397,0.0,0.18181818181818182
35403,9.0,debt_consolidation,NJ,4600.0,0.0859,51996.0,11.91,1.0,0.0,0.156,0.0,0.0884683437187476
35404,2.0,debt_consolidation,DC,4000.0,0.0859,24000.0,21.85,1.0,0.0,0.109,0.0,0.16666666666666666
35405,6.0,major_purchase,WA,14539.3945665149,0.1183,233000.0,8.53,1.0,0.0,0.381,0.0,0.06437768240343347
35406,0.0,other,NY,3500.0,0.16,27000.0,8.89,0.0,0.0,0.995,0.0,0.12962962962962962
35407,11.0,other,AL,3000.0,0.0774,111996.0,15.26,2.0,0.0,0.642,0.0,0.02678667095253402
35408,1.0,other,CT,4792.02431134992,0.1218,67500.0,14.99,1.0,1.0,0.232,0.0,0.07407407407407407
35409,6.0,debt_consolidation,NV,7880.69930155341,0.1357,132640.0,17.68,0.0,0.0,0.852,0.0,0.06031363088057901
35410,1.0,debt_consolidation,CA,9650.0,0.0894,62000.0,14.37,0.0,0.0,0.045,0.0,0.16129032258064516
35411,6.0,home_improvement,CA,2185.50599601986,0.074,58000.0,1.43,2.0,0.0,0.028,0.0,0.03793103448275862
35412,0.0,credit_card,MN,6880.1458553485,0.1287,50000.0,16.06,2.0,0.0,0.737,0.0,0.14
35413,11.0,credit_card,CA,10876.1035744702,0.0859,26000.0,16.06,0.0,0.0,0.224,0.0,0.4230769230769231
35414,11.0,debt_consolidation,MA,12650.0,0.1287,43000.0,14.93,2.0,0.0,0.033,0.0,0.3023255813953488
35415,0.0,credit_card,NY,9876.43131378497,0.0894,54996.0,12.76,2.0,0.0,0.478,0.0,0.18183140592043057
35416,6.0,debt_consolidation,NJ,11779.8024721604,0.1253,78000.0,18.89,0.0,0.0,0.596,0.0,0.15384615384615385
35417,8.0,debt_consolidation,TX,4779.11714709474,0.1183,113800.0,13.63,0.0,0.0,0.844,0.0,0.043936731107205626
35418,5.0,major_purchase,RI,4750.0,0.0774,56004.0,5.12,2.0,0.0,0.651,0.0,0.0892793371902007
35419,8.0,debt_consolidation,FL,18703.2372587443,0.1322,76464.0,17.36,1.0,0.0,0.342,0.0,0.26156099602427285
35420,0.0,car,IL,9250.0,0.0894,85000.0,12.01,0.0,0.0,0.561,0.0,0.11294117647058824
35421,6.0,major_purchase,MN,2500.0,0.1114,54924.0,6.34,0.0,0.0,0.113,0.0,0.045517442283883186
35422,2.0,educational,OH,4750.0,0.1392,15000.0,4.0,2.0,0.0,0.0,0.0,0.3333333333333333
35423,11.0,small_business,TX,14445.2760037435,0.1843,35000.0,8.78,1.0,0.0,0.2,0.0,0.42857142857142855
35424,0.0,medical,SC,3475.0,0.0859,58000.0,19.74,2.0,0.0,0.37,0.0,0.0603448275862069
35425,5.0,home_improvement,NJ,7650.0,0.1322,78000.0,14.66,2.0,0.0,0.419,0.0,0.10256410256410256
35426,11.0,debt_consolidation,SC,15780.8296690567,0.1322,64000.0,10.13,1.0,0.0,0.455,0.0,0.3125
35427,3.0,debt_consolidation,PA,7342.26015126901,0.1114,30000.0,17.52,2.0,0.0,0.213,0.0,0.25
35428,11.0,other,WI,2000.0,0.074,70000.0,18.31,1.0,0.0,0.468,0.0,0.02857142857142857
35429,3.0,debt_consolidation,OH,8876.4310490846,0.0894,50760.0,21.49,1.0,0.0,0.385,0.0,0.1773049645390071
35430,11.0,credit_card,RI,5765.31545992408,0.1218,45000.0,14.43,2.0,0.0,0.88,0.0,0.13333333333333333
35431,0.0,car,MI,3892.25885554892,0.1114,60000.0,11.08,0.0,0.0,0.686,-999.0,0.06666666666666667
35432,1.0,major_purchase,CT,1500.0,0.0894,31000.0,8.52,0.0,0.0,0.06,0.0,0.04838709677419355
35433,9.0,other,RI,2975.0,0.074,48000.0,2.8,0.0,0.0,0.147,0.0,0.0625
35434,9.0,debt_consolidation,VA,10350.0,0.1635,35004.0,17.45,1.0,0.0,0.868,0.0,0.2971089018397897
35435,2.0,credit_card,NY,3200.0,0.1183,54731.0,20.96,0.0,0.0,0.835,0.0,0.05846777877254207
35436,3.0,other,AL,3875.02989378302,0.074,19000.0,4.93,2.0,0.0,0.077,0.0,0.21052631578947367
35437,4.0,debt_consolidation,OR,16395.2201115213,0.1635,98240.0,9.19,0.0,0.0,0.831,0.0,0.20358306188925082
35438,11.0,other,CA,8750.0,0.1426,42000.0,1.34,1.0,0.0,0.369,0.0,0.2857142857142857
35439,7.0,credit_card,AZ,4475.0,0.1392,56000.0,8.78,2.0,0.0,0.968,0.0,0.08571428571428572
35440,3.0,debt_consolidation,FL,5879.11560163576,0.1183,24996.0,20.65,3.0,0.0,0.0,0.0,0.2400384061449832
35441,2.0,medical,NJ,1200.0,0.1426,50000.0,14.54,2.0,0.0,0.941,0.0,0.024
35442,8.0,other,VA,12525.0,0.1183,105000.0,9.71,1.0,0.0,0.512,0.0,0.1219047619047619
35443,3.0,other,OK,9525.0,0.1218,60000.0,24.7,1.0,0.0,0.464,0.0,0.16666666666666666
35444,9.0,debt_consolidation,CO,19284.9614590798,0.1461,84000.0,15.8,2.0,0.0,0.306,0.0,0.23809523809523808
35445,2.0,credit_card,MA,5796.23030450692,0.074,110000.0,12.86,0.0,0.0,0.132,0.0,0.05454545454545454
35446,3.0,credit_card,TX,9975.0,0.1704,120000.0,10.67,0.0,0.0,0.973,0.0,0.08333333333333333
35447,2.0,educational,TX,3250.0,0.0859,12996.0,0.0,2.0,0.0,0.326,0.0,0.2693136349646045
35448,0.0,small_business,CA,5150.0,0.1843,25000.0,20.64,2.0,0.0,0.676,0.0,0.207
35449,11.0,debt_consolidation,AL,14457.4292946449,0.16,42996.0,15.57,2.0,0.0,0.801,0.0,0.3488696622941669
35450,0.0,other,MA,6250.0,0.0859,83500.0,11.48,1.0,0.0,0.066,0.0,0.07784431137724551
35451,11.0,debt_consolidation,WA,4750.0,0.1392,73000.0,21.68,0.0,0.0,0.847,0.0,0.0684931506849315
35452,1.0,debt_consolidation,NY,15900.0,0.1635,80000.0,9.63,1.0,0.0,0.983,0.0,0.2
35453,5.0,other,NY,1489.35204899817,0.1218,18000.0,14.4,0.0,0.0,0.629,0.0,0.08333333333333333
35454,11.0,car,MD,9690.27371602959,0.0894,75000.0,2.85,1.0,0.0,0.406,0.0,0.13066666666666665
35455,2.0,wedding,IL,19504.1171470947,0.1183,75000.0,5.66,0.0,0.0,0.535,0.0,0.26666666666666666
35456,7.0,credit_card,MD,5251.43009496284,0.0894,139913.0,15.13,0.0,0.0,0.587,0.0,0.03841673039674655
35457,0.0,debt_consolidation,CA,12542.7653312019,0.1183,35000.0,11.66,3.0,0.0,0.491,0.0,0.3657142857142857
35458,5.0,debt_consolidation,NY,19546.7681890805,0.1148,50950.0,9.19,0.0,0.0,0.263,0.0,0.39254170755642787
35459,4.0,credit_card,MA,9876.1034701346,0.0859,87000.0,2.62,1.0,0.0,0.334,0.0,0.11494252873563218
35460,8.0,debt_consolidation,TX,3750.0,0.1148,45204.0,21.48,1.0,0.0,0.117,0.0,0.08848774444739403
35461,0.0,educational,NY,4746.42792957784,0.1114,30000.0,10.32,1.0,0.0,0.079,0.0,0.16666666666666666
35462,2.0,debt_consolidation,CA,10852.9823481594,0.1114,53590.0,8.89,2.0,0.0,0.682,0.0,0.209460720283635
35463,4.0,educational,CA,3600.0,0.1148,20004.0,3.6,2.0,0.0,0.216,0.0,0.1799640071985603
35464,11.0,debt_consolidation,CA,8050.0,0.0894,55000.0,6.52,0.0,0.0,0.456,0.0,0.15272727272727274
35465,11.0,debt_consolidation,CA,16528.7269759395,0.1426,80004.0,21.19,2.0,0.0,0.431,0.0,0.24998750062496874
35466,2.0,credit_card,PA,9771.42792957784,0.1114,26004.0,6.55,1.0,0.0,0.376,0.0,0.3845562221196739
35467,0.0,debt_consolidation,CA,14179.8024721604,0.1253,75000.0,9.66,0.0,0.0,0.787,0.0,0.192
35468,4.0,credit_card,LA,10150.0,0.0894,37000.0,8.37,0.0,0.0,0.367,0.0,0.2810810810810811
35469,0.0,credit_card,MA,9851.82838974964,0.1322,48000.0,22.43,0.0,0.0,0.376,0.0,0.20833333333333334
35470,1.0,educational,CA,19854.459160758,0.1218,157200.0,8.95,3.0,0.0,0.613,0.0,0.1272264631043257
35471,2.0,other,MI,5950.0,0.0859,52000.0,21.6,2.0,0.0,0.149,0.0,0.11538461538461539
35472,5.0,home_improvement,MA,11778.4360055063,0.1114,85000.0,6.58,0.0,0.0,0.0,0.0,0.1411764705882353
35473,1.0,credit_card,NV,16690.1550624209,0.1287,120000.0,14.98,2.0,0.0,0.45,0.0,0.14583333333333334
35474,4.0,debt_consolidation,PA,2200.0,0.1253,27500.0,23.26,0.0,0.0,0.55,0.0,0.08
35475,11.0,debt_consolidation,NY,4950.0,0.074,85800.0,7.92,0.0,0.0,0.055,0.0,0.05827505827505827
35476,4.0,small_business,IL,2000.0,0.16,79000.0,12.58,2.0,0.0,0.307,0.0,0.02531645569620253
35477,3.0,debt_consolidation,FL,16874.0600538852,0.1426,108901.0,13.43,0.0,1.0,0.938,1.0,0.18365304267178448
35478,3.0,major_purchase,NJ,9743.35924081395,0.0774,54996.0,9.01,0.0,0.0,0.128,0.0,0.18183140592043057
35479,2.0,other,CT,9750.0,0.1114,21600.0,8.28,2.0,0.0,0.103,0.0,0.46296296296296297
35480,0.0,debt_consolidation,NY,7550.0,0.1461,21324.0,17.61,0.0,0.0,0.969,0.0,0.3540611517538923
35481,0.0,wedding,NV,6700.0,0.1531,27600.0,3.78,1.0,0.0,0.56,0.0,0.2427536231884058
35482,4.0,small_business,WA,9450.0,0.1635,64000.0,9.51,1.0,0.0,0.388,0.0,0.1484375
35483,2.0,debt_consolidation,IL,2987.70522459121,0.0894,20000.0,1.8,1.0,0.0,0.509,0.0,0.15
35484,11.0,credit_card,MD,10540.4221239825,0.0894,116000.0,7.14,0.0,0.0,0.175,0.0,0.09482758620689655
35485,9.0,debt_consolidation,NY,10566.5742627628,0.0894,43000.0,11.0,0.0,0.0,0.054,0.0,0.2558139534883721
35486,1.0,home_improvement,VA,3325.0,0.1183,121000.0,15.14,1.0,0.0,0.746,0.0,0.02975206611570248
35487,1.0,debt_consolidation,GA,14509.0949304672,0.1287,56000.0,22.18,2.0,0.0,0.086,0.0,0.26785714285714285
35488,2.0,debt_consolidation,VA,9645.95251639527,0.1218,102000.0,13.96,4.0,0.0,0.41,0.0,0.09803921568627451
35489,1.0,wedding,GA,4839.40190160495,0.1218,53500.0,17.64,0.0,0.0,0.379,0.0,0.09345794392523364
35490,1.0,other,NJ,2000.0,0.0774,51000.0,6.45,3.0,0.0,0.0,0.0,0.0392156862745098
35491,4.0,home_improvement,NV,19550.0,0.1357,100000.0,18.81,6.0,0.0,0.0,0.0,0.2
35492,11.0,home_improvement,OH,8500.0,0.0894,54000.0,9.38,1.0,0.0,0.746,0.0,0.16666666666666666
35493,7.0,debt_consolidation,FL,15704.1165675366,0.1183,41196.0,10.75,2.0,0.0,0.398,0.0,0.3883872220603942
35494,1.0,debt_consolidation,TX,14983.8387844605,0.1287,52000.0,12.48,0.0,0.0,0.749,0.0,0.3076923076923077
35495,2.0,debt_consolidation,CA,12954.8024721604,0.1253,46596.0,7.98,1.0,0.0,0.703,0.0,0.28328611898017
35496,11.0,debt_consolidation,CA,11575.0,0.1253,60000.0,19.32,1.0,0.0,0.821,0.0,0.2
35497,2.0,debt_consolidation,CA,11400.0,0.0894,56628.0,7.42,0.0,0.0,0.243,0.0,0.21190930281839374
35498,0.0,debt_consolidation,CA,19522.1091468819,0.1183,129000.0,16.51,0.0,0.0,0.313,0.0,0.15503875968992248
35499,1.0,home_improvement,MD,4475.0,0.1635,75000.0,12.94,1.0,0.0,0.943,0.0,0.06
35500,2.0,small_business,TX,9824.38826415433,0.1426,94500.0,11.63,3.0,0.0,0.702,0.0,0.10582010582010581
35501,3.0,credit_card,FL,4196.76502063653,0.1148,17000.0,18.14,0.0,0.0,0.655,0.0,0.2691176470588235
35502,9.0,moving,OK,2400.0,0.0894,22790.0,17.06,0.0,0.0,0.292,0.0,0.10530934620447564
35503,4.0,car,MI,4830.34941967285,0.1322,39500.0,1.12,1.0,0.0,0.158,0.0,0.12658227848101267
35504,2.0,debt_consolidation,TX,13975.0,0.167,90000.0,21.8,0.0,0.0,0.783,0.0,0.2222222222222222
35505,1.0,debt_consolidation,CO,11750.0,0.1531,50004.0,22.51,3.0,0.0,0.875,0.0,0.2349812015038797
35506,0.0,small_business,TX,7700.0,0.1392,37732.83,5.88,2.0,0.0,0.241,0.0,0.21201696241707818
35507,1.0,credit_card,IL,11678.7754024218,0.1148,50000.0,13.87,2.0,0.0,0.424,0.0,0.24
35508,4.0,debt_consolidation,CA,4000.0,0.1253,55000.0,3.01,0.0,0.0,0.748,0.0,0.07272727272727272
35509,2.0,major_purchase,CT,19697.4150657042,0.1461,115000.0,1.82,2.0,0.0,0.0,0.0,0.17391304347826086
35510,2.0,debt_consolidation,VA,9518.35950508892,0.0774,37000.0,16.02,0.0,0.0,0.526,0.0,0.2702702702702703
35511,3.0,debt_consolidation,NY,9501.43131378497,0.0894,117000.0,7.88,1.0,0.0,0.441,0.0,0.08547008547008547
35512,11.0,car,FL,6625.0,0.0859,116004.0,0.89,0.0,0.0,0.023,0.0,0.05840315851177546
35513,4.0,debt_consolidation,TX,9516.99622153456,0.1287,115000.0,24.56,1.0,0.0,0.614,0.0,0.08347826086956522
35514,2.0,debt_consolidation,MN,6975.0,0.0859,40000.0,6.87,2.0,0.0,0.213,0.0,0.175
35515,9.0,credit_card,CA,1600.0,0.1392,72000.0,17.65,0.0,0.0,0.804,0.0,0.022222222222222223
35516,9.0,debt_consolidation,CA,8725.0,0.1322,90900.0,9.81,1.0,0.0,0.856,0.0,0.09900990099009901
35517,0.0,major_purchase,MD,8748.15146070655,0.1287,67092.0,15.85,3.0,0.0,0.812,0.0,0.1341441602575568
35518,1.0,debt_consolidation,CA,1500.0,0.1461,48000.0,7.25,2.0,0.0,0.932,0.0,0.03125
35519,4.0,debt_consolidation,GA,8321.76688751851,0.1148,36996.0,10.12,0.0,0.0,0.387,0.0,0.23786355281652072
35520,1.0,credit_card,NY,16587.9030406919,0.1704,180000.0,10.9,2.0,1.0,0.903,0.0,0.1111111111111111
35521,1.0,debt_consolidation,NJ,16892.0901150888,0.1635,85000.0,19.23,1.0,0.0,0.787,0.0,0.20941176470588235
35522,11.0,home_improvement,CA,11772.108874366,0.1183,91234.2,6.67,4.0,0.0,0.426,0.0,0.13152962375951124
35523,1.0,small_business,MA,2500.0,0.1322,90000.0,1.31,0.0,0.0,0.0,0.0,0.027777777777777776
35524,4.0,wedding,OH,8475.0,0.0894,51000.0,14.26,2.0,0.0,0.498,0.0,0.16666666666666666
35525,0.0,debt_consolidation,RI,4847.79306027387,0.1253,20004.0,11.04,0.0,0.0,0.347,0.0,0.2499500099980004
35526,0.0,medical,CA,8000.0,0.0774,50000.0,12.58,1.0,0.0,0.087,0.0,0.16
35527,11.0,debt_consolidation,NY,14625.0,0.1148,115000.0,22.88,0.0,0.0,0.109,0.0,0.13043478260869565
35528,2.0,other,AZ,2475.0,0.1253,57996.0,16.41,3.0,0.0,0.801,0.0,0.0431064211324919
35529,4.0,debt_consolidation,CA,6000.0,0.1913,68250.0,16.81,1.0,0.0,0.98,0.0,0.08791208791208792
35530,4.0,other,WA,6668.35840628814,0.0774,30000.0,8.28,0.0,0.0,0.0,0.0,0.23333333333333334
35531,4.0,other,NY,5800.0,0.0859,54000.0,11.98,0.0,0.0,0.439,0.0,0.1111111111111111
35532,2.0,small_business,CA,11950.0,0.1531,73558.0,10.39,1.0,0.0,0.063,0.0,0.16313657250061175
35533,0.0,home_improvement,CT,4571.7658029328,0.1148,105000.0,15.55,1.0,0.0,0.797,0.0,0.047619047619047616
35534,11.0,credit_card,WA,4300.0,0.1183,56000.0,15.39,0.0,0.0,0.176,0.0,0.08035714285714286
35535,11.0,other,FL,5800.0,0.0859,57996.0,8.61,1.0,0.0,0.383,0.0,0.10345541071798055
35536,9.0,educational,CA,7000.0,0.1496,47000.0,21.8,1.0,0.0,0.649,0.0,0.14893617021276595
35537,0.0,debt_consolidation,MN,10000.0,0.1461,30000.0,11.36,1.0,0.0,0.57,0.0,0.3333333333333333
35538,2.0,wedding,CA,2000.0,0.1114,37000.0,17.51,0.0,0.0,0.654,0.0,0.05405405405405406
35539,3.0,debt_consolidation,WA,7925.0,0.1531,97000.0,13.32,0.0,0.0,0.618,0.0,0.08247422680412371
35540,7.0,other,NY,13925.0,0.1114,65000.0,15.82,2.0,0.0,0.345,0.0,0.22153846153846155
35541,1.0,major_purchase,IL,14925.0,0.1496,171996.0,10.49,2.0,0.0,0.365,0.0,0.08721133049605805
35542,0.0,small_business,CA,6000.0,0.1704,50000.0,9.96,0.0,0.0,0.916,0.0,0.12
35543,7.0,credit_card,CA,9333.35948725797,0.0859,48000.0,13.5,0.0,0.0,0.209,0.0,0.20416666666666666
35544,5.0,credit_card,SD,12650.0,0.1148,42200.0,13.79,0.0,0.0,0.325,0.0,0.3127962085308057
35545,4.0,credit_card,GA,7671.42831615664,0.1114,55000.0,18.89,1.0,0.0,0.416,0.0,0.14545454545454545
35546,2.0,other,NY,11567.2599353101,0.1114,62000.0,5.52,2.0,0.0,0.462,0.0,0.1935483870967742
35547,5.0,home_improvement,TX,14485.7078019913,0.1148,150000.0,6.42,0.0,0.0,0.508,0.0,0.1
35548,11.0,debt_consolidation,AZ,18612.2638250298,0.1322,72893.0,20.31,0.0,0.0,0.586,0.0,0.27437476849628906
35549,0.0,other,NY,3500.0,0.0894,28000.0,1.71,1.0,0.0,0.692,0.0,0.125
35550,1.0,debt_consolidation,KS,12550.0,0.1183,37800.0,16.25,0.0,0.0,0.263,0.0,0.3439153439153439
35551,2.0,debt_consolidation,NJ,13575.0,0.1148,27996.0,16.33,1.0,0.0,0.426,0.0,0.5027503929132733
35552,3.0,debt_consolidation,FL,17104.5241311767,0.1357,72000.0,23.22,1.0,0.0,0.629,0.0,0.2777777777777778
35553,0.0,small_business,CA,6975.0,0.1704,40000.0,6.9,1.0,0.0,0.76,0.0,0.175
35554,1.0,credit_card,NY,19572.1091468819,0.1183,54000.0,5.0,0.0,0.0,0.669,0.0,0.37037037037037035
35555,11.0,debt_consolidation,NY,18662.7390472009,0.1392,85000.0,12.9,2.0,0.0,0.82,0.0,0.2235294117647059
35556,0.0,home_improvement,NY,19671.7681890805,0.1148,200000.0,6.97,2.0,0.0,0.028,0.0,0.1
35557,11.0,debt_consolidation,IL,18525.0,0.1114,65412.0,21.56,0.0,0.0,0.078,0.0,0.2904665810554638
35558,11.0,debt_consolidation,CA,14450.0,0.1218,78408.0,18.26,3.0,0.0,0.617,0.0,0.19130700948882767
